"X","Y"
"74","760"
"417","1110.5"
"724.5","501"
"434","423.5"
"402.5","1075"
"199","946.5"
"376.5","848"
"31.5","6"
"302","529.5"
"567","1040"
"681.5","374"
"656","493"
"430","984.5"
"340.5","1014"
"423.5","93"
"514","451"
"332.5","995.5"
"152","1094"
"101.5","1022.5"
"644","310"
"756.5","392"
"360","1174"
"737.5","184.5"
"470.5","1091"
"751","283"
"289","1043"
"321","601.5"
"630","211"
"112","257.5"
"249.5","206"
"552","1161.5"
"38","24"
"264.5","131"
"595","423"
"289","1075"
"25.5","905"
"180","165.5"
"39.5","960"
"63.5","650.5"
"490.5","474"
"142","488"
"249.5","887.5"
"95","252.5"
"467","322"
"198.5","1173.5"
"113","1152.5"
"366","1032.5"
"211.5","1161.5"
"198","1029.5"
"134.5","851"
"131","1069"
"187","758"
"123","842"
"767.5","1054"
"280.5","904.5"
"356.5","727.5"
"144","1146"
"535","684.5"
"344.5","940"
"33","749.5"
"393.5","1152"
"67.5","752"
"94","1010"
"217.5","706"
"774.5","1061.5"
"443","657.5"
"121.5","455.5"
"395.5","383.5"
"372","578.5"
"149.5","127.5"
"7","1179"
"663.5","487"
"43.5","1062.5"
"763","443.5"
"672","719.5"
"714.5","647"
"35.5","897"
"384.5","649"
"205.5","196"
"739.5","1086.5"
"541","648.5"
"460.5","491.5"
"609.5","1107.5"
"365","361.5"
"26","1134"
"546.5","105"
"531","622.5"
"409","1029"
"417.5","505"
"515.5","106"
"213.5","229.5"
"47.5","986"
"646","439.5"
"160.5","1050"
"761.5","443"
"46","1011"
"586.5","1110.5"
"740.5","45.5"
"672.5","748.5"
"639.5","1104"
"475","1006"
"142","564"
"728","1093"
"364","1176.5"
"731","583.5"
"34","29.5"
"35.5","844.5"
"552.5","453"
"750.5","1039.5"
"39","195"
"93.5","1136"
"36","192"
"621.5","473"
"565.5","909"
"478.5","460"
"474","127.5"
"531.5","942.5"
"148","333.5"
"616","827.5"
"286","141.5"
"532.5","1148.5"
"445","763"
"266.5","880"
"662","1071.5"
"207.5","1041"
"14.5","346"
"454","447"
"449","173"
"195.5","635"
"483.5","856.5"
"427","326.5"
"42.5","689"
"38","1169.5"
"615.5","406.5"
"149.5","642.5"
"514","256"
"13.5","1128"
"541","95.5"
"517","494.5"
"699","1091.5"
"769.5","1094"
"144","783.5"
"267.5","791.5"
"491.5","863.5"
"231.5","662.5"
"467.5","257.5"
"160.5","1142"
"555","306.5"
"489.5","193.5"
"202.5","541"
"511","827.5"
"27.5","202"
"566.5","451.5"
"647.5","1164.5"
"13","987"
"629.5","272.5"
"400","480"
"234","1110.5"
"28","1020.5"
"58","607"
"517","187.5"
"364.5","1124"
"739","338.5"
"581.5","913.5"
"733.5","1070"
"653","500.5"
"448.5","629"
"227","442.5"
"189","158"
"722.5","246"
"419.5","1115.5"
"737","104.5"
"171","635.5"
"65.5","815"
"716","281.5"
"185.5","1063.5"
"176.5","82.5"
"442","996"
"628","823"
"156","877.5"
"197","345"
"510.5","761"
"190.5","217.5"
"259","1080.5"
"386","946"
"116.5","796"
"57.5","998.5"
"314.5","5"
"185.5","1007.5"
"324","536"
"485","97"
"65","650.5"
"290","71"
"389","1155.5"
"531.5","1136.5"
"637.5","1162"
"161.5","762.5"
"460","104.5"
"423.5","74"
"6.5","935.5"
"480","1154.5"
"39","971.5"
"580.5","273"
"153.5","1160.5"
"5","1035.5"
"464.5","964.5"
"126","1070"
"604","345.5"
"725.5","1096.5"
"726.5","618"
"696","407"
"352","451"
"193","43.5"
"222","1096.5"
"603","216.5"
"602.5","873"
"182.5","1097"
"317","901"
"605","888"
"482.5","964.5"
"25","67"
"115.5","1150"
"542.5","1162.5"
"129","1144.5"
"175.5","1176.5"
"63.5","707.5"
"196","78"
"33.5","169"
"551","1103"
"145.5","750.5"
"530.5","443"
"716.5","479"
"169.5","774"
"709.5","385.5"
"650","1151"
"201.5","503"
"81.5","931.5"
"745","635"
"150","1073.5"
"215","1123"
"5","12"
"362.5","479.5"
"161.5","1146"
"477.5","1064"
"210","944.5"
"643.5","273"
"412","391"
"151.5","1144"
"605.5","834"
"701.5","300"
"504.5","951"
"513.5","412"
"484","452"
"403","1084.5"
"420","863.5"
"501","248.5"
"363.5","532.5"
"32.5","1071.5"
"585","871.5"
"88","603.5"
"716.5","1159.5"
"754","1091.5"
"537.5","570.5"
"355","977"
"369","325"
"389.5","502.5"
"635.5","333.5"
"739","1060.5"
"376.5","854.5"
"747","686.5"
"54","334"
"631.5","152.5"
"236.5","1043.5"
"373","1171"
"101.5","133"
"273","233.5"
"443.5","482.5"
"467.5","119"
"76","930"
"439","1070.5"
"281","889"
"102","1076.5"
"378","519"
"144.5","426"
"652.5","1119"
"531.5","996.5"
"199.5","619.5"
"512","889"
"176.5","692.5"
"554","405.5"
"678.5","74"
"429.5","1146.5"
"155.5","95.5"
"162","1060"
"314.5","1062"
"670.5","423"
"447","950.5"
"504","1057"
"521.5","1166"
"479.5","220.5"
"70","1153"
"473.5","871"
"496.5","100.5"
"315.5","526"
"165.5","174.5"
"682","1165"
"186","145"
"189.5","106.5"
"699.5","1173"
"235.5","1014"
"435","930.5"
"735.5","215.5"
"98","1018.5"
"56.5","1180.5"
"186","213"
"607","214"
"361","509"
"149.5","596"
"15.5","1082.5"
"311","854.5"
"243","529"
"508.5","977"
"180","1147.5"
"145.5","612"
"692.5","634.5"
"718.5","156.5"
"758.5","459"
"279.5","924"
"166.5","356"
"118","1042"
"736.5","110.5"
"475.5","878.5"
"315.5","844"
"207","170.5"
"547.5","715.5"
"147","790.5"
"732.5","529.5"
"164","1178"
"16","1126.5"
"238.5","486.5"
"115.5","1122.5"
"161.5","190"
"596.5","867"
"526.5","154"
"143.5","1010"
"463.5","104.5"
"684.5","1055.5"
"155.5","730.5"
"73","908.5"
"287.5","1160.5"
"551.5","342"
"735.5","649"
"231.5","562.5"
"667","1131"
"711","262.5"
"531","1134"
"84","734"
"93.5","985.5"
"666.5","760"
"425.5","872"
"371.5","932"
"376","958.5"
"487","1162.5"
"298","619.5"
"182.5","1101"
"533","52.5"
"746","1010.5"
"293.5","404"
"502","503.5"
"628.5","1059"
"94.5","1166.5"
"494.5","408.5"
"115.5","870"
"61.5","313.5"
"427","40.5"
"396.5","429.5"
"116.5","959.5"
"768","492.5"
"706","167"
"75.5","1146"
"170.5","1062"
"182.5","669.5"
"620.5","470"
"558","934.5"
"385","418"
"1.5","447"
"443","1052.5"
"368.5","919.5"
"652","780.5"
"271.5","179.5"
"38","269.5"
"64.5","1068"
"404.5","875.5"
"154.5","1171.5"
"764.5","125"
"756","1106.5"
"750.5","984.5"
"60","39"
"203","2"
"204.5","519"
"34","0.5"
"642.5","1170.5"
"253.5","146.5"
"769.5","579"
"493.5","247"
"281","407.5"
"686.5","1062"
"475.5","679"
"380","826.5"
"767.5","447.5"
"67.5","998.5"
"747.5","74"
"55","1130"
"212","944.5"
"724.5","96.5"
"735.5","520"
"515","379"
"555","100"
"41","1027"
"708.5","667"
"748","1101"
"246","521"
"592","279"
"443","1121.5"
"201","280"
"182.5","359"
"64.5","914.5"
"471","187"
"605.5","877"
"731","1081"
"423.5","1129"
"36","813"
"743","424.5"
"366.5","969.5"
"450.5","473.5"
"88.5","0"
"674","14.5"
"499","235.5"
"398","253"
"720.5","590.5"
"235.5","245.5"
"269","273.5"
"639.5","1146"
"493","180"
"254","303.5"
"759","211"
"255.5","1095"
"494.5","1004"
"315","949.5"
"483","949.5"
"87","273"
"257.5","1093.5"
"522.5","342"
"545.5","430"
"638.5","1152"
"503","1183.5"
"507.5","962"
"289","85"
"164.5","740.5"
"450","183.5"
"555","317.5"
"122","293.5"
"277","840"
"710.5","1083"
"212","228"
"296","1179.5"
"40","63.5"
"573","322"
"432","31"
"284","584"
"298.5","590"
"466","900"
"419.5","692.5"
"341","502.5"
"764","547.5"
"1.5","793.5"
"130","986.5"
"113","775.5"
"539.5","488"
"121.5","1145"
"307","1055.5"
"747","283.5"
"321.5","593"
"767.5","92.5"
"144.5","638.5"
"572.5","253.5"
"543.5","1000.5"
"397","676"
"379","972.5"
"6.5","961"
"306","435"
"703","580"
"720","221.5"
"667","1165.5"
"731.5","1029"
"754.5","471.5"
"685.5","368.5"
"228","1166"
"529.5","944.5"
"34","102"
"642.5","175"
"560","986"
"273.5","897.5"
"387.5","407"
"79.5","946.5"
"516","536"
"436","267"
"454","747.5"
"89.5","720"
"463.5","1034.5"
"33","980.5"
"577.5","276"
"32.5","980"
"418","818.5"
"487.5","322"
"129.5","84.5"
"713","349.5"
"13","747.5"
"421","1172.5"
"447.5","350"
"481.5","1040"
"482","890"
"219.5","1014"
"267.5","617"
"558.5","1083"
"176","131"
"468.5","107"
"755","388.5"
"205","332"
"439.5","349.5"
"157.5","864"
"656","752.5"
"122","862"
"415.5","989"
"517","185"
"143.5","785.5"
"458.5","994"
"398","1019"
"22","233.5"
"343","348"
"756","966.5"
"170.5","1163.5"
"513.5","953"
"94.5","807"
"222","149.5"
"697.5","85.5"
"94","272"
"298.5","741.5"
"388.5","442"
"430.5","1004"
"521","115"
"390","511"
"85.5","1067"
"765","441"
"699.5","1059.5"
"203.5","1066"
"253","1044"
"557.5","437"
"209","1008.5"
"630.5","381.5"
"600","1176"
"119","1048.5"
"504","1148"
"610","472"
"461.5","909.5"
"194","20"
"764.5","263.5"
"165.5","729.5"
"376.5","1001.5"
"455.5","233.5"
"532","1099"
"207","628"
"327.5","420.5"
"432.5","892.5"
"50","816"
"746","1124.5"
"457.5","413.5"
"724.5","618"
"214.5","637"
"465","1116"
"497","38"
"387.5","1132.5"
"684.5","639.5"
"164","809.5"
"63.5","919"
"104.5","445"
"204","367.5"
"17.5","802.5"
"514","488"
"482","512.5"
"23.5","78"
"186.5","1055"
"698.5","621"
"271.5","1036"
"522","679.5"
"260","570"
"741.5","3.5"
"526","318"
"523","705.5"
"90","215"
"406","1131.5"
"121","957"
"167","689.5"
"95","1129.5"
"741","1072"
"198","499.5"
"439","776.5"
"402","1036"
"455.5","1131.5"
"316","1060.5"
"463","556"
"448.5","629.5"
"286.5","478.5"
"770","246"
"423.5","904.5"
"461","873.5"
"679.5","11"
"493.5","1065"
"37","257"
"750.5","674"
"98.5","611"
"192.5","1105"
"114.5","1144.5"
"529","1011"
"306.5","886.5"
"19.5","1140.5"
"108","720.5"
"8","1075"
"400","1005.5"
"743.5","532.5"
"255","144"
"518.5","954"
"480","674"
"256","1119.5"
"269.5","1002.5"
"494","619.5"
"412.5","333"
"169.5","894.5"
"61","981"
"518.5","992.5"
"541.5","1156.5"
"727.5","534"
"468.5","1054"
"463.5","449.5"
"232.5","890.5"
"247","225"
"109","425.5"
"265","340"
"423","845.5"
"687.5","116.5"
"544","1172.5"
"246.5","615.5"
"499","336.5"
"774","1032"
"67.5","816.5"
"455","425.5"
"683.5","1090.5"
"279","1143.5"
"275","901"
"27.5","978.5"
"698.5","595"
"447.5","971"
"21.5","855.5"
"263.5","299"
"497","640"
"38","94"
"273","549"
"755","500.5"
"538.5","512"
"347.5","1124.5"
"269.5","277.5"
"14.5","1141.5"
"221.5","664.5"
"364","970.5"
"741","328"
"32.5","132.5"
"622","1069"
"291","919"
"445","297"
"236","254.5"
"266","132"
"303.5","19"
"47","285.5"
"673","692"
"451.5","151"
"548","1143.5"
"449.5","302.5"
"38","302"
"429","25.5"
"95","1000.5"
"88.5","1186"
"426","1149"
"461","465"
"517","409"
"285","997"
"135.5","564.5"
"19.5","741"
"730","278.5"
"544.5","14"
"27.5","792.5"
"728","530.5"
"730.5","553.5"
"728","245.5"
"722.5","1110.5"
"196","18.5"
"305.5","615"
"741","0"
"394.5","835"
"138.5","90"
"653.5","1154.5"
"660.5","16.5"
"189","267.5"
"497.5","909"
"194.5","33.5"
"463.5","159.5"
"240","260"
"406","411.5"
"717.5","570"
"261","188.5"
"57","355.5"
"236.5","556"
"267","888.5"
"497.5","437"
"767.5","1022"
"324","1060"
"143","1003"
"658.5","147"
"675.5","51"
"512","853"
"425","63"
"10","1106"
"46","1136.5"
"760","965"
"182","4.5"
"316.5","1180.5"
"524.5","1021.5"
"292.5","1099.5"
"755","1059"
"48.5","924.5"
"481.5","475"
"440","879.5"
"376","356"
"735","1182.5"
"356.5","1014.5"
"99.5","883"
"165","1180"
"259.5","239"
"658","63"
"90","1105.5"
"586.5","452.5"
"653","66.5"
"313.5","1072"
"671","1127"
"720.5","1125"
"174.5","684.5"
"129.5","1146"
"613","436.5"
"340.5","596"
"707","261"
"390","268.5"
"540.5","645.5"
"306","992.5"
"593.5","384.5"
"59.5","78"
"585","264"
"531","470.5"
"442","637.5"
"377","1089"
"758.5","201"
"73.5","979"
"644","169.5"
"463.5","680"
"721.5","1087"
"489.5","889.5"
"548.5","420"
"324","958"
"468","335.5"
"182","1036"
"536.5","114.5"
"462","236.5"
"158","351"
"303.5","87.5"
"252.5","951"
"732.5","265"
"12","932"
"152","426.5"
"299","621.5"
"475","284"
"122.5","854"
"275.5","45"
"641.5","1146.5"
"739","416"
"718.5","36.5"
"608","118.5"
"296.5","1041"
"189.5","679"
"261.5","879"
"175.5","651.5"
"11","324"
"326","838.5"
"482","724"
"634.5","1159"
"587","1117.5"
"287.5","1108"
"268","164"
"555.5","376"
"734","1145.5"
"197.5","20.5"
"504","186.5"
"418","1134"
"193.5","1054"
"472.5","963"
"396","614"
"145.5","490.5"
"150.5","332.5"
"402.5","1096.5"
"619.5","355"
"567.5","971.5"
"110","987.5"
"240.5","154"
"298","5.5"
"173","1144.5"
"217","1043"
"662.5","88"
"116.5","864.5"
"708.5","225"
"573","1087"
"225","250.5"
"160.5","157"
"130.5","584"
"210.5","1157"
"125.5","448.5"
"347","534"
"659","1136.5"
"537.5","721"
"143.5","778.5"
"687.5","1133.5"
"752.5","479.5"
"8.5","810.5"
"54.5","605.5"
"731.5","262.5"
"0.5","1036"
"507.5","344.5"
"165","1145"
"759","287.5"
"425.5","1103.5"
"616.5","1184"
"200","1026.5"
"425","1107"
"156","757"
"483.5","813.5"
"383.5","1111"
"323.5","660.5"
"416","733"
"503.5","1031"
"422.5","1024.5"
"422","810.5"
"393","389"
"601.5","239"
"511.5","424.5"
"595.5","352"
"452.5","365"
"714.5","1153"
"72.5","909"
"232","1113.5"
"234.5","883"
"165","762.5"
"729.5","230.5"
"107.5","917.5"
"593.5","1110.5"
"244","855.5"
"487","275.5"
"493.5","1022.5"
"317.5","1156.5"
"358","1179"
"122.5","540.5"
"212.5","1171"
"283.5","857"
"293.5","939.5"
"282.5","753"
"705","697.5"
"627","1106.5"
"621.5","1159"
"6.5","340.5"
"460.5","987"
"34.5","845.5"
"639.5","459.5"
"655.5","761.5"
"205.5","114.5"
"14.5","434"
"209.5","757.5"
"524.5","1127"
"230.5","191.5"
"485","928.5"
"714","320"
"346","700"
"763","1079"
"750","250.5"
"314","1094"
"476","961.5"
"447","75.5"
"330","877.5"
"696","546.5"
"611","116"
"705.5","583.5"
"171","126.5"
"627","818.5"
"359.5","1031"
"396.5","428"
"478","971.5"
"487.5","850"
"403.5","975.5"
"6.5","1009"
"10","58.5"
"505.5","1051.5"
"753.5","1017.5"
"564.5","990"
"259","310.5"
"694","561"
"34","1005.5"
"1","946.5"
"57","538.5"
"280.5","781"
"495","955.5"
"545.5","585.5"
"470","976"
"265","356.5"
"706","327"
"694","1040.5"
"615","1095"
"506","783.5"
"186.5","249"
"206","354"
"669","173"
"0.5","1057.5"
"115","287"
"180.5","226.5"
"715.5","556"
"240.5","1038.5"
"66","926"
"429.5","359"
"708","538.5"
"363.5","1027"
"331.5","348.5"
"135.5","547.5"
"730","664"
"478","1173.5"
"411","1162.5"
"315","1113"
"425.5","370"
"618","17"
"173.5","87"
"157.5","22.5"
"239.5","274"
"129.5","795.5"
"460.5","544.5"
"225","826.5"
"130.5","1176.5"
"500","167"
"209.5","239"
"618","11.5"
"496.5","785.5"
"22.5","73.5"
"389","682.5"
"510","1184.5"
"655","1074.5"
"101","798.5"
"14","999.5"
"221.5","1006.5"
"556.5","1130.5"
"500.5","50"
"381","414"
"242","1083.5"
"749","998.5"
"211","1117.5"
"28","808.5"
"481.5","818.5"
"479","1031"
"506","864"
"505","1007.5"
"428.5","1147.5"
"644","1186"
"111","555"
"151.5","1163"
"552","1113"
"464.5","226.5"
"747","467"
"144.5","962.5"
"455","477"
"206","114.5"
"233.5","1153.5"
"189.5","199.5"
"244.5","639.5"
"468","650.5"
"169","1124"
"75","8.5"
"71","349.5"
"499","256"
"37.5","158.5"
"463","373"
"226.5","713.5"
"693","51"
"385.5","410.5"
"72","253.5"
"54.5","950"
"437","886.5"
"23","1054.5"
"577.5","1074.5"
"322.5","1162.5"
"766.5","236"
"42.5","592.5"
"689.5","398"
"460.5","972"
"434.5","486.5"
"734","538.5"
"20","156"
"471.5","96"
"533","815.5"
"590.5","263.5"
"286","760"
"57","196.5"
"193.5","1022"
"721","614"
"109","1142.5"
"499","46.5"
"329","676"
"315","1014"
"56","812"
"598.5","457"
"426","970"
"731","1155"
"83","1042.5"
"697.5","632"
"632.5","1159"
"93.5","606"
"190","527"
"458.5","892"
"489","234.5"
"428.5","664"
"613.5","855.5"
"83.5","740"
"331","723"
"412.5","1158.5"
"238","190.5"
"80","663"
"492","636.5"
"248.5","1080.5"
"763","446.5"
"582.5","1132.5"
"522.5","444.5"
"174.5","355"
"224.5","986"
"678.5","1179.5"
"513.5","467"
"451","393.5"
"648.5","473"
"438","853.5"
"433","1040"
"33.5","879"
"197.5","67"
"177","356.5"
"340","597"
"570.5","293"
"281.5","749"
"358","571.5"
"639.5","1152.5"
"71.5","30.5"
"467.5","412.5"
"225","1088.5"
"71.5","746"
"41.5","154"
"452","253.5"
"664.5","1051.5"
"100.5","807.5"
"486","1107.5"
"726","1025"
"383.5","1144"
"738","1101.5"
"250","1084"
"405","670"
"745","1034"
"687","1091"
"51","923"
"512","504"
"195","771"
"773","1059.5"
"477","193"
"365.5","1050.5"
"738","98"
"331.5","1038"
"595","428"
"288","154"
"132","796.5"
"443.5","95"
"209.5","670"
"651","66.5"
"421","1126"
"130.5","1075.5"
"407.5","856.5"
"446","862.5"
"237","1133.5"
"36.5","969"
"437","955"
"621.5","477.5"
"734.5","493"
"325.5","1092.5"
"672","1111.5"
"559.5","944"
"254","244.5"
"314","877"
"37","1119.5"
"515","439.5"
"303","971"
"384.5","1134"
"172.5","907.5"
"374","945.5"
"229.5","1163.5"
"656.5","774"
"146","340"
"546.5","720"
"335.5","950.5"
"719.5","1097"
"227.5","592.5"
"727.5","420"
"170","594.5"
"442.5","21"
"424.5","831.5"
"413.5","957.5"
"52.5","165.5"
"424","637"
"288","51.5"
"275","599.5"
"32","1107"
"451","332.5"
"637.5","307.5"
"547","537"
"163","996"
"134.5","570"
"451.5","1118"
"314","4"
"363","731"
"560","467.5"
"348","1051"
"22.5","225.5"
"481","1053.5"
"18","1036"
"170.5","207"
"30","779.5"
"39.5","1141.5"
"210.5","634.5"
"535.5","1030.5"
"638.5","327"
"531.5","337"
"99.5","407.5"
"143.5","740"
"29.5","88.5"
"422","799.5"
"570","295"
"605","377"
"407.5","938"
"40","1144.5"
"335.5","589"
"540","381"
"72","1126.5"
"60","852.5"
"97","985.5"
"554","1028.5"
"79","797.5"
"93.5","769"
"530.5","57.5"
"706","1129"
"471","873"
"741","1060"
"254","393"
"525","906.5"
"116.5","1103"
"728","508"
"5","933"
"383.5","951.5"
"140","940.5"
"695","268.5"
"567","456"
"506.5","972.5"
"5.5","949"
"157.5","1130"
"419","817.5"
"546.5","973"
"551.5","1105.5"
"502.5","488"
"502","1021.5"
"538.5","1016.5"
"465","312.5"
"713","1149"
"383.5","1054.5"
"409","875"
"440.5","1100.5"
"467.5","668.5"
"691.5","688"
"455.5","1107"
"441","1060.5"
"299","1108.5"
"177","185.5"
"534.5","1007"
"499.5","806.5"
"734.5","1158"
"689","51.5"
"251.5","889.5"
"223.5","212"
"410","1136.5"
"512.5","887.5"
"691.5","0"
"562.5","927.5"
"573","1114.5"
"773.5","989.5"
"321.5","606.5"
"499.5","414"
"685.5","391.5"
"707","40"
"67","634.5"
"104","1099"
"164","1014"
"27","865"
"202","402"
"136.5","1116"
"252.5","286.5"
"269","354.5"
"622.5","460.5"
"634","843.5"
"517","131"
"61","1130"
"11","837"
"493.5","146.5"
"266","1120"
"538","559"
"331.5","934"
"16","962.5"
"646","1094"
"600","446"
"379.5","1027"
"705.5","329.5"
"542","731"
"717","284"
"107","407"
"766","1142.5"
"743.5","1019.5"
"318.5","1135"
"502","341.5"
"713","516.5"
"120","541"
"39.5","1126"
"49.5","964.5"
"314","1165"
"240","235"
"651.5","459.5"
"299.5","1142.5"
"172.5","51"
"367.5","868.5"
"637.5","473"
"773.5","207"
"36","168"
"490","245"
"674","699.5"
"154","401"
"234","1086"
"504","975"
"61","961.5"
"88.5","96.5"
"278.5","839"
"237.5","676"
"142.5","435"
"68.5","1144.5"
"401.5","456.5"
"464","852"
"443.5","407.5"
"742.5","1127"
"133.5","501"
"259","850"
"326","958"
"426","373.5"
"396","936"
"304","34"
"257.5","1031"
"43.5","249.5"
"87","1087"
"344","860"
"172","1056.5"
"545.5","937.5"
"301","601"
"434.5","1106"
"96","137"
"48","115"
"590.5","255"
"177.5","1077"
"382","1009.5"
"515.5","1120.5"
"118.5","860"
"500","187"
"167","869.5"
"706","626"
"208","663.5"
"462","308"
"232.5","170"
"748","665"
"641","1122.5"
"510.5","1024.5"
"290","1051"
"32","1071"
"452","884.5"
"409.5","520"
"99.5","587.5"
"31.5","1100.5"
"408","870.5"
"542","414"
"760.5","1169"
"444.5","162"
"188.5","57.5"
"725.5","231.5"
"450","1068.5"
"62.5","970"
"668","49"
"418.5","557"
"74.5","1165.5"
"396","1140.5"
"682","728.5"
"464.5","421"
"178.5","815"
"573.5","1112"
"620.5","365"
"502","405.5"
"713.5","1160"
"192.5","49"
"254.5","580.5"
"18","223"
"319","344"
"217","1038"
"198","125.5"
"187.5","100.5"
"188","51"
"659.5","748"
"680.5","587"
"3.5","922"
"347","512"
"7.5","815.5"
"113.5","818"
"122","1079.5"
"98","433"
"334.5","710"
"723.5","39"
"259.5","847.5"
"652","549.5"
"766.5","452.5"
"251","533"
"613.5","365.5"
"97.5","980.5"
"113","1173"
"544","123.5"
"540.5","749"
"302","853"
"464.5","487.5"
"37","1078.5"
"6.5","1136"
"711","285.5"
"425","367.5"
"237.5","574.5"
"492","823.5"
"160.5","1056"
"401.5","1180"
"227","701.5"
"707.5","1151"
"268","994"
"176.5","368"
"354","1049.5"
"156","328.5"
"506.5","331.5"
"427","1050.5"
"447.5","240.5"
"66","270.5"
"242","1128.5"
"674","678.5"
"98","580"
"719","280"
"90.5","6.5"
"470","1104.5"
"145.5","24.5"
"130","832.5"
"714","495.5"
"363","632.5"
"332","871"
"667","100.5"
"544","1132"
"155.5","750.5"
"447","1072.5"
"300","1004"
"114.5","414"
"434.5","247.5"
"568.5","470"
"119.5","53.5"
"39.5","1151"
"134","299"
"347.5","710"
"617","195"
"379","1140"
"389","980.5"
"209","395"
"56.5","537"
"523.5","215"
"322","1095"
"540","1164"
"518.5","528"
"540","613"
"471.5","219.5"
"547","453.5"
"139","958"
"572","477"
"624.5","1052.5"
"373.5","885.5"
"294.5","1157"
"336.5","350.5"
"369","1079.5"
"4","1118.5"
"0","452.5"
"170","806"
"2","1170"
"497.5","51"
"540","650"
"411.5","340"
"683.5","1141"
"116.5","1076"
"33","845"
"317","1126.5"
"193","39"
"506.5","451"
"78.5","892"
"727.5","1147"
"124","455"
"425","819.5"
"533","804"
"411","566"
"488.5","120"
"191","642"
"154","333.5"
"719","547.5"
"704.5","1088"
"247","1027"
"132.5","749"
"677","480.5"
"127","827"
"220","227"
"237","957"
"521","973.5"
"687.5","1115.5"
"481.5","333"
"340.5","977"
"105","431"
"693","106.5"
"177","761.5"
"170.5","1101.5"
"566.5","998"
"63.5","1156"
"587","1023.5"
"40.5","168.5"
"277.5","582"
"189","65.5"
"131","790"
"304","1079.5"
"67.5","811.5"
"528","932"
"700.5","302"
"69.5","886"
"736.5","1148.5"
"153","605"
"210","396.5"
"13.5","921.5"
"168.5","1124.5"
"485.5","713.5"
"199","688.5"
"610","417.5"
"586","258.5"
"490","442"
"243","287"
"77","1066.5"
"325.5","1060"
"237.5","634"
"542","533"
"279","181"
"458","366.5"
"230","615.5"
"611.5","857.5"
"442","1040.5"
"657","161"
"164.5","588"
"446.5","93"
"254.5","1130"
"199.5","325.5"
"685.5","45"
"764","1134"
"19","95"
"679","533.5"
"618.5","832"
"732","1053.5"
"462.5","893.5"
"758.5","981.5"
"217","381.5"
"578.5","1027.5"
"52","944.5"
"266.5","355"
"78","678"
"73.5","29"
"632.5","849"
"590.5","402.5"
"295","644.5"
"163.5","1123.5"
