"X","Y"
"295","782"
"293.5","59.5"
"596.5","552.5"
"976.5","118"
"199.5","683.5"
"525.5","516.5"
"1","396"
"433","778.5"
"364.5","414.5"
"893","66.5"
"200.5","539"
"569","693"
"964","689"
"404","12.5"
"405","370.5"
"327","239.5"
"864.5","247"
"635","528.5"
"136","471"
"655","636"
"460","677"
"838.5","271"
"576.5","779.5"
"712.5","657"
"266","798"
"44","522.5"
"811","722"
"683.5","148"
"140.5","625"
"791","573.5"
"548","19.5"
"831.5","446"
"828.5","75.5"
"747.5","660.5"
"874.5","113"
"567","370.5"
"134","568"
"300","178"
"998.5","66"
"959.5","688"
"744","278"
"48","220"
"87","496.5"
"158.5","594"
"50","606"
"847","548.5"
"943","688"
"714","421.5"
"667.5","349.5"
"797","344.5"
"755","64"
"876.5","5"
"347","730"
"665.5","611"
"768","650.5"
"427.5","267"
"539","545"
"856","656.5"
"23","156.5"
"110","635"
"206.5","675"
"629","414"
"57.5","554"
"201","753.5"
"141","121.5"
"145","727"
"834","5"
"684.5","486"
"469","423"
"813.5","118.5"
"909","604.5"
"410","3"
"1024","615.5"
"357","254"
"175.5","779"
"108","644.5"
"356.5","333.5"
"735.5","27.5"
"872","116"
"142","625"
"712","445"
"380","769.5"
"1013.5","341"
"549","537"
"46.5","124"
"822","542"
"587","631.5"
"509","515.5"
"257.5","288"
"408","479.5"
"376.5","48.5"
"935.5","230.5"
"395.5","137.5"
"941","77"
"386","759"
"880","536"
"566.5","325.5"
"304","726"
"952.5","671.5"
"769.5","60.5"
"951.5","603"
"43.5","698.5"
"312.5","257.5"
"437","585.5"
"475.5","6"
"0","578"
"721.5","261"
"359","737"
"1079.5","178"
"905.5","190"
"457","358"
"180.5","125.5"
"283","23"
"881","375"
"288.5","269"
"933","589.5"
"22","200.5"
"466","16.5"
"802","591.5"
"658","285.5"
"732","524.5"
"1047.5","164.5"
"658.5","175"
"95","148.5"
"1010.5","52"
"196","629"
"906.5","262"
"1077.5","277"
"914.5","219.5"
"481.5","3.5"
"421","295"
"184","420"
"333.5","229.5"
"750.5","408.5"
"769.5","673.5"
"88.5","585.5"
"183.5","477"
"943","286.5"
"588.5","14.5"
"353.5","656"
"65","59"
"386.5","440.5"
"356.5","39.5"
"611.5","530.5"
"821","282.5"
"271","375.5"
"916.5","112.5"
"511.5","719"
"268.5","38.5"
"668","618.5"
"497","454"
"514","17.5"
"792","730"
"174.5","295.5"
"76.5","475"
"41","475.5"
"118","145.5"
"250.5","264.5"
"64","4.5"
"417.5","569"
"119.5","400.5"
"403.5","248"
"116.5","336"
"747","622"
"66.5","300"
"194.5","20.5"
"436.5","625"
"307","307"
"791.5","384.5"
"163","25"
"271.5","446"
"484","535"
"779.5","185.5"
"32.5","783.5"
"868","470.5"
"874.5","394.5"
"159","103.5"
"822.5","248"
"661","396.5"
"1009.5","123"
"753","488.5"
"611.5","781"
"754.5","77.5"
"487.5","671.5"
"1065","13.5"
"391.5","541"
"820","457.5"
"73.5","8.5"
"229.5","680.5"
"419","324"
"666.5","55.5"
"748.5","252"
"616","733.5"
"606","206.5"
"166","632"
"850.5","399.5"
"869","515"
"330","236"
"780.5","674"
"201.5","632"
"22.5","271.5"
"854.5","263.5"
"134","638"
"719","216"
"736.5","393.5"
"268","256"
"239.5","306"
"436","632.5"
"338.5","46.5"
"942.5","100"
"180","783"
"336","95.5"
"26.5","610.5"
"65","223.5"
"625.5","348"
"907","333"
"735","111.5"
"697","642"
"45","727"
"258.5","192"
"264.5","82.5"
"951.5","313.5"
"276","579"
"569","730.5"
"690.5","172.5"
"232","735.5"
"459.5","144.5"
"570","790.5"
"665","128.5"
"567.5","545"
"874.5","489.5"
"1.5","105.5"
"73","447.5"
"1024","170.5"
"1015","184.5"
"353","282.5"
"680","587.5"
"309.5","170"
"674","310"
"677","794.5"
"909.5","286.5"
"45","398"
"826.5","149"
"15.5","227"
"39.5","457.5"
"822.5","668"
"336","187.5"
"922","558"
"220","251"
"516.5","570"
"320.5","273.5"
"105","52.5"
"786.5","486.5"
"954","295.5"
"605.5","489"
"602.5","453"
"610.5","517"
"497","499"
"1069.5","160"
"827.5","124.5"
"129","489.5"
"782.5","86"
"822.5","522.5"
"4.5","420"
"758","261"
"736","71"
"841","622.5"
"990","183"
"875","680.5"
"297.5","757.5"
"647.5","5"
"448","794"
"376.5","690.5"
"287.5","327"
"659.5","477.5"
"691","52"
"191.5","45.5"
"916.5","358"
"315.5","274.5"
"545","709.5"
"847","59.5"
"414.5","742"
"567.5","361"
"917.5","608.5"
"924.5","566.5"
"432.5","290"
"60","634"
"217","62.5"
"384.5","593"
"788","557.5"
"207","401"
"232.5","768"
"534.5","266"
"779","421"
"261.5","759"
"837","650.5"
"672","222"
"747","579.5"
"989.5","389"
"701.5","170.5"
"937.5","176.5"
"185.5","261.5"
"509","574.5"
"236.5","616.5"
"893","90.5"
"52.5","641"
"220","523.5"
"430.5","597"
"113.5","468"
"940.5","342.5"
"458.5","188.5"
"469.5","64"
"211.5","640.5"
"275","635.5"
"252","247.5"
"442.5","387.5"
"568","279"
"598","632.5"
"325.5","602"
"819.5","21"
"534","705"
"41.5","72.5"
"479.5","685.5"
"373","212.5"
"996.5","288.5"
"852","380.5"
"852","603.5"
"49.5","502"
"676.5","183.5"
"575","681.5"
"121","527"
"270","580.5"
"919.5","413.5"
"708","284"
"643.5","428.5"
"483.5","490"
"757.5","553.5"
"751","21.5"
"242","473.5"
"352","605"
"434","297.5"
"660","362"
"651.5","81"
"340.5","179.5"
"1059","102.5"
"947.5","64.5"
"48.5","770.5"
"269.5","588"
"1041","46"
"311.5","716"
"968.5","56"
"909.5","481.5"
"248","765"
"248.5","96.5"
"325","318"
"664.5","242"
"436","261"
"381.5","471"
"802","584.5"
"807.5","161"
"447.5","35"
"722.5","79"
"240.5","342"
"266.5","799.5"
"877","378"
"890.5","211.5"
"640","156.5"
"120","667"
"165.5","683.5"
"548.5","366"
"279.5","761.5"
"500","596.5"
"660.5","637"
"966","363"
"815.5","79"
"412","657"
"211.5","300.5"
"1017.5","617"
"238.5","710.5"
"248","593"
"886.5","416.5"
"828","651"
"382","256.5"
"705.5","553"
"753","197.5"
"375","473"
"1084.5","236"
"50","0"
"7.5","317"
"601.5","480"
"841.5","201.5"
"929","586.5"
"604.5","378"
"946","478.5"
"222.5","333"
"343.5","357"
"1001","83"
"824","700.5"
"1039","183.5"
"818.5","228"
"403.5","250.5"
"69.5","69"
"73.5","247.5"
"105","361"
"283","60"
"697","377.5"
"106","196"
"473","585"
"862","82"
"912.5","606.5"
"218.5","614"
"949","708.5"
"348.5","385.5"
"668","310"
"665.5","136.5"
"237","331"
"914.5","212"
"55.5","403.5"
"694.5","172.5"
"593","144"
"718.5","616.5"
"719.5","557.5"
"616.5","432"
"135.5","270.5"
"865.5","67.5"
"1117","139"
"227.5","258"
"933.5","550.5"
"151.5","9.5"
"62.5","350"
"489.5","11.5"
"937","363"
"762.5","610"
"950","612"
"481","18.5"
"227.5","21.5"
"666","494"
"1025","199"
"713","523.5"
"57","8"
"484.5","156.5"
"702.5","140"
"431.5","189.5"
"72.5","312.5"
"664","314.5"
"605.5","209.5"
"1001","253"
"31","301"
"624","539.5"
"135.5","214"
"904.5","476.5"
"469.5","44"
"120","365"
"808.5","460"
"588.5","542.5"
"19","463.5"
"217.5","685.5"
"1010","691"
"54.5","723.5"
"295","73"
"679.5","372"
"720","537.5"
"795.5","230"
"903","629.5"
"308","669.5"
"1055","81.5"
"30","327"
"820","378"
"1","639"
"15","406"
"905","202"
"62","294"
"351","719"
"667.5","510.5"
"818","243.5"
"924","132.5"
"673","307.5"
"356.5","490"
"244.5","66"
"632","529.5"
"911.5","142"
"726.5","30.5"
"772","592.5"
"74","249"
"1066.5","249.5"
"7.5","283.5"
"730","236.5"
"1113.5","117.5"
"72","230"
"160.5","313.5"
"114.5","442"
"413","556"
"724","360"
"92.5","213.5"
"906.5","430.5"
"626.5","464"
"616","760.5"
"737.5","293"
"470","11"
"723","286"
"1001.5","645.5"
"384.5","373"
"345","349"
"1050","175.5"
"183.5","221"
"949","69"
"370","335.5"
"729","482"
"618","560.5"
"852.5","438.5"
"275","385"
"723","515"
"287.5","219"
"13","783"
"1022","285.5"
"601.5","651"
"886.5","454"
"910.5","626.5"
"693","555.5"
"659","413"
"49","297"
"891","467.5"
"111","247.5"
"121.5","95"
"204","395.5"
"481.5","135"
"665.5","498.5"
"308.5","50"
"830","554.5"
"789.5","546.5"
"872","397"
"656.5","792.5"
"1109.5","42"
"761","45.5"
"531","305.5"
"705","770"
"830.5","23"
"183.5","12"
"119.5","149.5"
"490.5","320"
"156.5","660"
"982.5","261.5"
"161","131"
"184.5","73.5"
"897","727"
"482.5","657"
"115","85.5"
"75","469"
"333","581.5"
"290.5","534"
"600.5","436"
"26","766"
"845","76.5"
"655","413"
"991.5","662"
"272.5","379.5"
"686","616.5"
"426.5","414.5"
"422.5","380.5"
"785","252.5"
"124","203.5"
"443.5","781.5"
"192","788"
"545","678.5"
"142.5","226.5"
"894","490.5"
"627","145"
"480","1"
"260.5","713.5"
"817.5","392"
"616.5","499"
"144.5","408.5"
"867.5","178"
"631","668.5"
"765","287.5"
"407","284"
"421","391"
"796","238.5"
"801","62.5"
"443.5","645"
"579","451"
"569","529.5"
"87.5","11"
"999.5","390.5"
"794","177.5"
"144.5","396.5"
"707.5","496"
"842.5","363"
"630.5","602.5"
"232","13"
"780","500"
"770","440.5"
"1083.5","247"
"220","167"
"100","433.5"
"104.5","1"
"303.5","348.5"
"60","326"
"536","392"
"793.5","491"
"767.5","310"
"91","170.5"
"668","374"
"832.5","658.5"
"817","190"
"14.5","414.5"
"968","43.5"
"947.5","254.5"
"50","638.5"
"922.5","419"
"428","9.5"
"3.5","545"
"716.5","429.5"
"712","576"
"306.5","171"
"830","360"
"123","220"
"716.5","53"
"728","518"
"392","652"
"387.5","97.5"
"483","137.5"
"35.5","675"
"332","114.5"
"805","545.5"
"785","3.5"
"232","522"
"40","547"
"208","279"
"858.5","120.5"
"590","180"
"340.5","713.5"
"124","335.5"
"1037.5","238"
"133","526"
"456","82.5"
"883","236"
"773.5","382"
"550","186"
"322","306.5"
"169","683"
"598","161.5"
"793","703"
"322.5","274.5"
"319","562"
"811.5","275.5"
"1016.5","208.5"
"94.5","279"
"868.5","295.5"
"322","659.5"
"394.5","310.5"
"181.5","543"
"273.5","431.5"
"8.5","522.5"
"85","223"
"977","219.5"
"105","0"
"563.5","5"
"888","551.5"
"112","447.5"
"552.5","336.5"
"72.5","391.5"
"890","194.5"
"268.5","60.5"
"441","337"
"333.5","696"
"189","757"
"84.5","399.5"
"320.5","316.5"
"466.5","551.5"
"806","392"
"627","186.5"
"490","555"
"1115","22"
"1000","677"
"765.5","6.5"
"355","766.5"
"527","364.5"
"1075","107"
"175.5","628"
"830","248.5"
"630","791"
"73.5","477"
"87.5","346.5"
"1008","256.5"
"584","187.5"
"307","323"
"839","299.5"
"340.5","663.5"
"225","313.5"
"798.5","364.5"
"576","305.5"
"609","122.5"
"240.5","435.5"
"812.5","248"
"602.5","514"
"479.5","439.5"
"336.5","371"
"824.5","410.5"
"913","300.5"
"923.5","262"
"423.5","733"
"691","86"
"148.5","444.5"
"302","700"
"946.5","550.5"
"908","596.5"
"385","634"
"304.5","613"
"40.5","364"
"26.5","341.5"
"784","63"
"367.5","797"
"164","104.5"
"343","62.5"
"1006","245.5"
"295","548"
"921","719.5"
"238","439.5"
"463.5","160.5"
"774.5","383"
"977.5","120"
"856.5","647.5"
"370","514.5"
"128","690"
"149","185.5"
"644.5","568"
"68.5","198"
"929","42.5"
"563.5","709"
"689.5","277"
"854.5","481"
"332.5","766.5"
"654","457"
"173","609"
"255.5","738"
"762.5","129.5"
"503.5","775.5"
"254.5","698"
"355.5","619.5"
"180","268.5"
"137","764"
"810","622"
"540.5","740.5"
"843.5","373"
"382","522"
"407","619.5"
"670","6"
"391.5","12.5"
"476","627"
"841.5","352.5"
"1053","18"
"412","555"
"432.5","207"
"335","225.5"
"1045.5","122.5"
"192","231.5"
"813","212"
"568.5","234.5"
"294","731.5"
"1019","167"
"326","663.5"
"819.5","710"
"530","22"
"348","710"
"5","766.5"
"328.5","351.5"
"68","731.5"
"619.5","61.5"
"458","530"
"596","384"
"534","51"
"675","420.5"
"869","541.5"
"946","205"
"402","703.5"
"790","705.5"
"186.5","134"
"547","442.5"
"945.5","433"
"488.5","328.5"
"271","100"
"505","60.5"
"349","266.5"
"419.5","351.5"
"876","259"
"721","651.5"
"233","255.5"
"581","767.5"
"530.5","660"
"150.5","538"
"151.5","761"
"330.5","491"
"776.5","323"
"544","194.5"
"748","609.5"
"135","470"
"964.5","34.5"
"262.5","761"
"25.5","504.5"
"857.5","232.5"
"66.5","420.5"
"98","768"
"986","316.5"
"737.5","20.5"
"750","753"
"263","775.5"
"72.5","110.5"
"372","172.5"
"128.5","105"
"456.5","67"
"345","59.5"
"203.5","539.5"
"893","671.5"
"43.5","53"
"206","7.5"
"923","503.5"
"468.5","51"
"365","87.5"
"387","609.5"
"149.5","221"
"188","4"
"762","584"
"593.5","466"
"793.5","582"
"1028","36.5"
"867.5","396"
"365","52"
"202.5","349"
"416.5","150.5"
"124.5","254.5"
"571.5","285"
"173.5","478"
"110.5","379.5"
"188","195"
"109","374.5"
"390.5","262.5"
"53.5","776.5"
"645.5","307"
"904","660"
"140","374.5"
"792","696"
"614","550.5"
"727","635"
"1101","246.5"
"764","217.5"
"176","290.5"
"817.5","640.5"
"942","83"
"1020.5","175.5"
"145.5","295"
"943","93"
"568.5","157"
"1042","256.5"
"781.5","260"
"817.5","682.5"
"845","716.5"
"366","219"
"358","675"
"0.5","611.5"
"980.5","267.5"
"422","454"
"386","98.5"
"714.5","673.5"
"259","48"
"409.5","673.5"
"434.5","251.5"
"500.5","563.5"
"688.5","384.5"
"801","77.5"
"969","103"
"1050.5","73"
"135","426.5"
"79","527.5"
"928.5","566.5"
"868.5","443"
"807.5","372"
"665","497"
"777","231"
"717.5","714.5"
"921.5","321.5"
"369","771.5"
"683.5","493.5"
"667.5","662"
"299.5","583.5"
"824","424"
"586","468"
"89.5","725.5"
"602.5","3.5"
"271.5","285"
"573","771"
"188","69"
"457","298"
"798","684.5"
"840.5","716"
"577.5","413"
"353","360"
"518","416"
"814.5","127.5"
"427","301.5"
"971","218.5"
"401","795.5"
"569.5","407"
"368","160.5"
"793","551"
"177.5","355.5"
"630","341"
"804","114"
"471","694.5"
"773","131"
"477.5","496"
"322.5","172.5"
"548.5","488.5"
"718","173"
"226","255"
"199","0"
"47.5","756"
"309.5","577.5"
"206.5","770"
"544.5","586.5"
"418.5","170.5"
"704.5","456.5"
"330","719.5"
"288","187"
"817.5","97.5"
"1049","184"
"834.5","510"
"230","122"
"554.5","389.5"
"993","15"
"25.5","677.5"
"1033","132.5"
"845.5","529.5"
"591.5","738.5"
"307","656"
"984","692.5"
"567","178.5"
"966","424"
"73.5","340.5"
"825","568.5"
"283.5","297"
"764.5","485.5"
"587","550.5"
"360","728"
"810.5","156"
"64","622"
"438","594.5"
"796.5","409.5"
"992.5","582.5"
"227.5","726.5"
"231.5","199"
"435","459"
"17.5","265"
"445.5","397.5"
"562","274"
"591","134"
"502","700.5"
"850.5","235"
"436","341.5"
"879.5","720"
"629","222.5"
"63.5","332.5"
"330","557"
"1117","13.5"
"580.5","684.5"
"894","631"
"35.5","653.5"
"911.5","385.5"
"914","319"
"496","776"
"282","734"
"937.5","46"
"513.5","91"
"1016","102"
"572.5","579"
"1019","228.5"
"224.5","777"
"953","283.5"
"324","296"
"782","269.5"
"151","248.5"
"414.5","680"
"433.5","489.5"
"404","588"
"763","472.5"
"823","402.5"
"996","259"
"257","352"
"956.5","141.5"
"352","746"
"162.5","100.5"
"419.5","179.5"
"170.5","530.5"
"836.5","29.5"
"683.5","598.5"
"385","164.5"
"587","185.5"
"15.5","256.5"
"678.5","398.5"
"242.5","42"
"789.5","354"
"576.5","558"
"233.5","684"
"706","283.5"
"122","410"
"864","602"
"588.5","336"
"765","512"
"354.5","132.5"
"37","677"
"374","48.5"
"783.5","141"
"282","192"
"1078","217"
"244","192"
"196","294.5"
"107.5","300.5"
"18.5","547"
"811","336"
"668","234"
"412.5","751"
"355.5","482"
"524","528.5"
"72.5","715.5"
"719","18"
"240.5","107"
"487.5","324"
"412.5","241.5"
"90","731.5"
"49","779.5"
"423","30"
"345.5","485"
"84","367.5"
"72.5","572.5"
"463.5","401"
"119.5","633.5"
"441","184"
"926","504.5"
"439","784.5"
"522","714"
"484.5","430"
"959","657"
"293","580"
"1018.5","327.5"
"304","680.5"
"608.5","256.5"
"933.5","95"
"54.5","19.5"
"492","0"
"664","120.5"
"151.5","375.5"
"252","394.5"
"16.5","792.5"
"73","170.5"
"19","268"
"411","685"
"118","626"
"706","576"
"265.5","260"
"245.5","446"
"378","409.5"
"372","447"
"622.5","169.5"
"420","277"
"140","290"
"719","768.5"
"824","218.5"
"847","246"
"449","195.5"
"682.5","642"
"224.5","47.5"
"500","22.5"
"942.5","18"
"614.5","333.5"
"205","504.5"
"168","565"
"694.5","265.5"
"1049.5","127"
"851.5","422.5"
"855.5","337"
"715.5","475.5"
"136.5","188.5"
"660","739"
"872","720"
"334.5","662.5"
"303","670.5"
"437","273"
"255.5","706.5"
"815","317"
"743","708"
"729","526"
"582","535.5"
"460","111"
"728.5","559.5"
"648.5","16.5"
"871.5","241"
"921.5","529.5"
"217","34.5"
"538.5","411"
"501.5","546.5"
"525","630.5"
"541.5","309"
"659.5","279.5"
"388","89"
"613","245.5"
"341.5","72"
"230","580.5"
"100","649.5"
"144.5","255"
"443.5","60"
"361","169.5"
"482","666"
"514","264.5"
"204.5","235"
"274.5","556.5"
"558","177"
"136.5","372"
"114.5","750"
"1053.5","126.5"
"53.5","498.5"
"740.5","74.5"
"968.5","287.5"
"64","492.5"
"52.5","147"
"285","788.5"
"958.5","18"
"911","49"
"837","209"
"241.5","202"
"700","750"
"329.5","127"
"273","64"
"409","561"
"878.5","657.5"
"73","335.5"
"484","601"
"418.5","121.5"
"189","603.5"
"54.5","726.5"
"931.5","174.5"
"1131.5","125.5"
"642.5","505"
"60.5","98"
"14","796"
"704.5","164.5"
"497.5","273"
"105","17.5"
"830","203.5"
"156.5","181"
"671","274.5"
"169","79"
"699.5","232"
"988","336.5"
"36.5","786"
"811.5","125.5"
"804.5","447"
"459.5","412"
"127.5","667.5"
"996.5","179"
"475","467"
"731","474"
"693","504.5"
"217.5","321.5"
"542.5","613.5"
"614","686.5"
"480.5","554.5"
"248","4.5"
"652","765.5"
"839","709"
"760","501.5"
"420","707.5"
"352.5","105.5"
"286","72"
"659","738.5"
"370","159"
"121","648"
"859.5","123"
"241.5","220"
"926","609"
"972","650.5"
"623.5","327"
"822.5","323"
"88.5","12"
"794.5","140.5"
"744","190.5"
"361","518.5"
"237","619"
"564.5","339.5"
"903","192.5"
"413.5","33"
"529","720"
"829","56.5"
"730","284.5"
"5","386"
"638","705"
"393.5","602"
"109.5","118"
"411","17.5"
"840.5","417.5"
"547.5","336.5"
"846.5","557.5"
"470.5","628.5"
"486","394"
"738.5","219"
"1115","13"
"161.5","108.5"
"986","654"
"420.5","544"
"941.5","425.5"
"366.5","643.5"
"386.5","51"
"85.5","91"
"32.5","157"
"618.5","377"
"857.5","340"
"918.5","102.5"
"343.5","573.5"
"943.5","167"
"137.5","528.5"
"716.5","70.5"
"284.5","191"
"545.5","478.5"
"445.5","292"
"1","454.5"
"933","223.5"
"148.5","277"
"715","336"
"632","47.5"
"234","677"
"977.5","341"
"943","705"
"803.5","742"
"216","374"
"340.5","456"
"619","93"
"155","649"
"1092","218.5"
"868.5","80.5"
"219","225.5"
"515","90"
"689.5","126"
"795","210"
"740.5","713"
"708.5","488.5"
"195","67.5"
"658","144"
"719","12.5"
"717.5","760.5"
"701","760.5"
"457","730"
"904","380.5"
"22","370.5"
"847","705.5"
"117.5","428.5"
"379","404.5"
"521","776"
"417.5","434"
"797.5","234.5"
"326.5","704"
"1063.5","233"
"436","378"
"29","165.5"
"339.5","494.5"
"415.5","409.5"
"1031.5","193.5"
"562.5","9.5"
"120","481"
"288","783.5"
"471.5","373.5"
"474.5","583"
"120.5","766.5"
"365","206"
"659","518"
"484","328"
"61.5","795.5"
"245.5","474.5"
"590.5","426.5"
"361.5","492.5"
"173.5","244"
"426.5","640"
"860","289.5"
"997","384.5"
"663.5","30"
"845.5","259.5"
"132","141.5"
"121.5","523"
"1056","218"
"120","759"
"491.5","483.5"
"335.5","523.5"
"300","546.5"
"872.5","398.5"
"468.5","63.5"
"852","124"
"153.5","316.5"
"589.5","566.5"
"192.5","758"
"819.5","372.5"
"973.5","270.5"
"358","111.5"
"685","757.5"
"264.5","592"
"213","3.5"
"322.5","673.5"
"223.5","394"
"402","776"
"544","791.5"
"263.5","451.5"
"25","678.5"
"534","744.5"
"825","229"
"618.5","136"
"171.5","440"
"56.5","185"
"663.5","5.5"
"212","54"
"840.5","554"
"898","257"
"454.5","400"
"934","406"
"145","407.5"
"589","605"
"488","733"
"295.5","70"
"471","756.5"
"240.5","277.5"
"308.5","63.5"
"372","362.5"
"838.5","484"
"285.5","208"
"712.5","576.5"
"877.5","259"
"504","523.5"
"964.5","54.5"
"130","341.5"
"981","168.5"
"470.5","114"
"849.5","51"
"83.5","421"
"835.5","115.5"
"129.5","390"
"169","212.5"
"763","461"
"57.5","634.5"
"725","717"
"135.5","323"
"334.5","233.5"
"640","416"
"861","253"
"725.5","747.5"
"33","669"
"426.5","238.5"
"265","197.5"
"308.5","298"
"854","547"
"675","614.5"
"757.5","194"
"352.5","724.5"
"49.5","675.5"
"351","162"
"527.5","401"
"609.5","305"
"569","470.5"
"791","387"
"1086","147"
"523.5","31.5"
"645","277"
"575","537"
"142","500.5"
"404.5","693"
"372","710.5"
"434.5","451.5"
"163.5","187.5"
"466","693.5"
"1038.5","673.5"
"701.5","397.5"
"908.5","510"
"242.5","680.5"
"496.5","93.5"
"626.5","127"
"756","646"
"921.5","413.5"
"863","287.5"
"50.5","357"
"398.5","760"
"455","730"
"733","347"
"97","231.5"
"360.5","718.5"
"769","256"
"387","300"
"663.5","139.5"
"695","465.5"
"806.5","51"
"238","349.5"
"650","588"
"37.5","786.5"
"804.5","699"
"270.5","384.5"
"881","566.5"
"608","784"
"468","124.5"
"706.5","520.5"
"217","350.5"
"1022","615"
"533","459"
"34.5","517"
"513.5","390.5"
"430.5","327"
"223.5","764"
"954.5","371.5"
"344.5","749"
"94","188.5"
"458.5","300.5"
"58.5","591"
"501","690"
"516","242.5"
"671","635"
"745","544.5"
"147","430"
"804","724"
"334.5","627"
"795.5","374.5"
"138","282.5"
"408","307.5"
"25.5","578.5"
"655","541"
"643.5","265.5"
"12","127.5"
"337","446"
"673.5","740"
"605","490.5"
"312.5","791.5"
"760","667.5"
"1093.5","187"
"1011","33"
"699","371"
"894.5","472"
"1087.5","65"
"164.5","242"
"775","332"
"2","765"
"490.5","531"
"183","209"
"925.5","698"
"1061.5","140.5"
"506.5","31.5"
"357.5","223.5"
"893.5","417.5"
"129","234"
"576.5","452.5"
"65","382.5"
"383.5","625.5"
"871","211.5"
"816","597.5"
"813","408"
"547","705.5"
"667","254"
"147","636.5"
"121","42.5"
"404.5","610.5"
"740","551"
"243.5","535.5"
"238","457.5"
"898","641.5"
"704.5","198"
"50.5","15"
"485.5","440.5"
"326.5","219"
"820","64.5"
"828","561.5"
"365.5","517.5"
"967","336"
"428.5","560.5"
"842","494"
"68","799"
"1090.5","137"
"635","494.5"
"842","628.5"
"801","124"
"210.5","588.5"
"555","487.5"
"626","589"
"509.5","31"
"838.5","278"
"708.5","724"
"917.5","345.5"
"529","403.5"
"313.5","626"
"1048","275"
"425","109.5"
"403.5","346"
"111.5","4.5"
"982.5","224"
"882.5","225"
"968.5","370.5"
"618","570"
"142.5","207"
"631","631"
"221","378.5"
"848","25.5"
"852","81.5"
"63.5","338"
"723","525.5"
"78","553"
"707.5","575"
"905","162"
"1001.5","669"
"512","566"
"498","634.5"
"1025.5","198"
"794","607.5"
"410","738.5"
"924","345.5"
"599.5","285.5"
"449.5","95.5"
"661.5","96"
"925","701.5"
"440","730"
"524","268"
"848","492"
"1020","291"
"121","788"
"129.5","296"
"251","179.5"
"131.5","385"
"466","520"
"301","85"
"555.5","20"
"397.5","436"
"535","42.5"
